income,age,educ,hh_size,ethnic,own_house,x
9,3,5,2,1,,.7689442
1,3,,2,1,1,.75229871
6,7,3,2,1,,.78740776
7,5,5,4,1,1,.11957285
9,6,6,3,1,1,.39387697
8,5,5,2,1,1,.46039534
1,7,3,1,1,0,.98568898
2,7,4,,1,0,.23770562
6,7,3,2,1,,.55523235
8,5,6,2,1,0,.016590355
5,2,3,3,1,,.80811632
8,4,6,4,1,1,.98497194
5,4,6,1,1,,.36506373
3,3,4,,0,0,.32962745
5,4,5,1,1,0,.59872788
9,3,6,3,0,1,.92910802
3,2,4,2,1,1,.4366042
1,2,3,2,1,1,.090183884
9,5,6,5,1,1,.66370589
1,2,3,5,1,1,.87880218
8,6,2,2,0,1,.24818771
3,2,4,1,1,0,.31884095
2,7,4,2,1,1,.75916964
3,4,3,5,1,1,.80972469
8,4,4,4,1,1,.44408268
5,3,5,1,1,1,.70216435
8,4,5,6,0,1,.39373243
5,3,4,2,1,0,.99532396
6,3,4,,0,1,.15624464
7,2,5,1,1,0,.12968263
9,5,6,2,1,1,.8617202
9,3,5,3,0,1,.479882
4,2,5,2,1,0,.34733459
4,3,3,3,1,1,.68493629
9,3,4,1,1,0,.79306978
8,7,5,1,1,1,.9111771
8,5,4,2,1,1,.80172384
8,2,4,4,1,1,.38030383
9,6,3,2,1,,.09889473
9,2,3,6,0,1,.72112232
3,3,6,4,1,1,.44542935
4,2,3,5,0,1,.7940768
3,2,3,1,1,0,.074018434
4,3,5,3,1,1,.56369811
5,3,6,3,0,1,.91539925
7,4,5,3,1,1,.63222498
6,4,4,3,1,1,.7459138
7,3,3,2,0,0,.45919144
4,3,4,1,0,1,.45831215
8,6,5,2,1,1,.79234642
6,2,4,1,1,1,.60210389
8,4,5,2,1,1,.7011227
6,7,5,2,1,1,.47285736
8,3,4,1,1,1,.81129462
8,4,6,1,1,,.18896186
9,4,5,2,1,1,.12733273
5,3,5,1,0,0,.22650672
1,2,3,3,1,0,.33696488
1,6,2,2,1,1,.86619967
9,6,3,2,1,1,.9233942
9,5,6,4,1,1,.74021202
8,5,4,3,1,1,.38605624
2,7,4,1,1,0,.1409311
5,2,3,1,1,0,.31332305
5,7,3,2,1,1,.043107986
1,2,,3,0,,.88739854
5,7,6,2,1,1,.55601829
4,2,5,1,1,1,.29677153
2,7,4,1,0,1,.58034271
6,2,4,3,1,0,.1914756
5,3,4,3,1,1,.82589489
8,4,5,2,1,0,.43614706
6,7,2,2,1,,.66151792
1,7,3,2,1,0,.78845018
3,3,4,2,1,,.18453279
2,4,4,1,1,0,.96795917
5,7,3,2,1,,.57035542
7,5,4,3,1,1,.49970618
1,2,4,3,1,0,.20722191
9,4,4,3,1,1,.32365483
9,6,5,4,1,1,.94093543
1,3,5,1,1,1,.6483981
1,5,5,1,1,,.22209901
2,2,3,2,1,1,.29924285
7,6,5,2,1,0,.27861708
4,3,4,2,1,0,.39931697
8,4,4,2,1,1,.33218625
7,4,6,1,1,1,.60244292
7,5,6,1,1,0,.54791611
8,5,6,3,1,1,.20663542
8,5,4,3,1,0,.31073445
1,2,4,3,1,1,.84828019
4,3,6,2,1,1,.29703304
8,6,4,1,1,,.19125105
8,7,4,2,1,1,.93273032
2,2,5,1,1,1,.29249477
9,5,5,2,1,1,.34847295
3,4,4,1,1,1,.71946186
4,3,4,2,0,0,.46177974
9,4,6,4,1,1,.57695287
6,7,4,2,1,1,.32009929
5,3,6,1,1,0,.67060935
6,5,5,2,1,1,.93545967
6,3,5,3,1,1,.57289428
6,5,4,2,1,1,.47855893
9,4,4,2,1,1,.87401485
8,4,6,1,1,1,.080987394
8,3,4,1,1,0,.10792098
8,3,4,2,1,0,.40558657
5,3,4,1,1,0,.24979727
8,5,6,2,1,,.52647072
6,2,4,4,1,1,.53542626
7,3,6,2,1,0,.66142231
7,3,4,4,1,1,.91627187
7,6,5,2,1,1,.11822157
9,4,6,4,0,1,.56550992
9,4,6,6,0,1,.56024051
6,4,5,2,1,0,.76504356
6,2,3,2,1,0,.082880482
7,5,4,2,1,1,.25318822
5,5,4,1,1,,.66515464
4,4,4,1,1,0,.79200172
6,3,5,2,1,0,.74908453
6,3,4,3,1,0,.45983028
9,4,5,6,1,1,.31696191
4,3,5,2,1,0,.15485109
9,5,5,4,1,1,.74795783
9,7,6,1,1,,.27931929
9,2,4,4,0,1,.52283478
6,6,2,2,1,1,.98905152
7,3,4,3,1,1,.4970147
6,2,5,5,1,1,.9707284
1,2,3,1,0,,.33419639
8,6,5,2,0,1,.78675818
9,3,5,2,1,1,.47054759
6,6,3,2,1,1,.35271409
6,5,,2,1,1,.80844879
4,7,6,2,1,,.90554911
4,7,6,2,1,,.69321924
2,6,3,1,1,,.40648505
7,3,4,3,1,1,.91903633
8,3,4,2,1,0,.41449717
1,4,3,5,1,1,.66807407
8,5,3,5,1,1,.20068994
1,2,4,4,1,1,.90218949
7,6,4,1,1,,.13353188
4,3,4,1,1,0,.63615352
8,6,4,3,1,1,.15224665
4,7,6,,1,,.49084809
1,5,6,1,1,0,.51124036
5,3,6,1,1,1,.88909847
1,4,4,3,1,1,.3094838
8,4,4,4,0,1,.53553498
4,7,4,2,1,1,.033061426
8,3,5,2,1,,.38692272
1,2,4,6,0,1,.28640813
2,6,3,2,1,1,.46648535
6,3,4,1,0,0,.35452577
8,4,4,5,0,1,.29311711
3,3,3,3,1,1,.55536169
5,3,4,6,1,1,.75352651
8,6,3,2,1,,.086537287
6,3,5,2,1,,.43557006
9,4,6,3,1,1,.90924537
9,5,5,2,1,,.9393602
1,2,2,4,1,0,.76099777
5,5,3,1,0,0,.24790454
9,4,4,5,1,1,.34454718
4,2,4,4,1,1,.75632983
7,3,4,1,1,1,.23997761
1,3,5,4,0,0,.20663621
8,5,5,4,0,1,.80759388
3,7,5,4,0,,.19361816
7,2,4,,1,1,.56580991
8,4,4,2,1,0,.60674399
7,6,4,3,1,0,.49359378
1,2,3,2,0,0,.73008811
3,2,4,,0,1,.73796451
7,4,4,4,1,1,.58241981
3,4,4,3,1,1,.25173807
4,7,4,2,0,0,.80473745
7,4,4,4,1,1,.67149836
8,4,3,3,1,1,.96121126
4,7,3,,1,0,.83933562
4,7,4,2,1,1,.20583461
4,3,4,2,0,,.68048871
7,5,4,2,1,1,.47096333
7,3,4,2,1,0,.69152439
9,3,6,2,1,1,.32180628
9,7,5,3,1,1,.041747011
6,4,4,,1,0,.24191898
1,6,5,1,1,0,.91605783
9,3,5,2,1,1,.99267828
1,6,6,,1,0,.95488238
7,5,4,2,1,1,.9654755
6,7,4,2,1,1,.84577858
9,6,5,1,1,1,.17064144
8,4,4,5,1,1,.82200861
9,4,5,4,1,1,.32729092
6,7,6,2,1,1,.75823152
8,2,4,4,1,,.12484167
6,4,5,1,1,,.82884127
7,4,6,2,1,1,.34687614
6,7,6,2,1,,.080931425
1,2,4,2,1,,.58885133
4,3,4,4,1,1,.61697274
9,6,6,2,1,,.78135258
9,5,6,1,1,1,.75525802
8,2,3,4,0,1,.62912709
6,3,5,6,0,1,.52737689
4,2,3,3,1,1,.064530849
5,3,4,2,0,1,.20187421
8,4,6,3,1,1,.37005067
6,4,4,1,1,0,.96711403
9,4,6,4,1,1,.58892822
1,2,4,3,1,0,.21700148
8,2,4,3,1,0,.17325729
9,5,5,4,1,1,.76198065
4,4,4,1,1,0,.29055917
8,2,4,4,1,1,.79620594
4,3,5,1,1,0,.36860269
3,3,3,2,1,0,.74674815
7,7,3,2,1,1,.26247919
6,5,4,1,1,1,.52743077
9,3,6,3,1,1,.06809736
8,4,5,3,1,0,.48410293
8,5,6,1,1,1,.026307479
9,4,6,3,1,1,.31151924
7,2,4,3,0,1,.21830218
3,2,4,2,0,1,.11814915
1,1,2,3,0,0,.80145633
3,4,3,3,0,0,.17034778
9,3,6,9,1,,.96234947
8,4,6,3,1,1,.47175649
4,7,5,4,1,1,.72261637
1,3,3,1,0,0,.27584791
8,3,4,3,1,,.48643014
7,6,4,4,0,0,.030931415
8,5,4,4,0,1,.13128443
9,2,2,9,1,,.74819493
3,3,3,5,0,0,.22260655
4,3,2,3,0,1,.13745277
7,4,4,3,0,,.2484414
6,3,4,4,1,1,.7257216
6,3,5,3,1,0,.032673966
3,2,3,3,1,0,.70217061
5,3,6,2,1,1,.68497837
5,2,5,3,1,1,.76166081
1,2,4,4,1,,.89528781
2,2,3,5,1,1,.092020214
1,2,4,2,0,0,.83427864
9,4,6,3,1,1,.27282882
8,4,6,3,1,0,.34415281
8,4,5,4,1,1,.93773872
1,7,3,2,1,0,.19220288
2,4,4,3,0,0,.279403
3,3,3,3,1,0,.40253523
7,3,6,3,1,,.057721663
5,3,4,3,0,0,.16806747
2,2,3,4,1,1,.27139607
6,2,3,4,1,,.5029462
1,2,4,,0,,.845716
2,2,3,4,1,,.96334213
3,3,4,4,1,,.81569022
2,4,2,2,1,0,.99183673
6,2,3,4,1,,.93852806
1,3,5,1,1,1,.32111558
1,2,4,,1,0,.9214921
3,2,3,2,1,,.33111629
1,2,4,2,1,0,.67432433
4,4,4,4,1,1,.69083214
3,2,3,3,1,0,.81436992
7,4,4,4,0,1,.18733546
2,4,6,1,1,0,.45728222
7,2,4,4,0,1,.66478479
5,3,2,6,0,1,.81997001
4,6,5,2,1,1,.90050972
6,3,3,6,1,1,.096520931
8,3,3,4,0,0,.91117591
3,5,6,2,1,1,.3881003
5,2,4,3,1,0,.2764124
4,3,4,3,1,,.56267357
1,1,2,,0,0,.35471299
5,3,2,3,0,1,.56164801
5,3,4,4,0,0,.048085362
3,2,4,2,1,1,.019171312
1,2,4,1,1,0,.015051298
3,3,5,1,1,0,.27258605
5,3,4,3,1,0,.9149766
4,3,5,3,1,0,.94398338
4,3,5,3,1,0,.29618543
7,3,5,2,0,0,.63598877
5,4,3,1,0,1,.61811447
8,4,6,4,1,1,.38473451
8,4,6,4,1,1,.73291332
9,2,3,5,0,0,.68350977
9,3,5,3,0,1,.53248417
7,6,4,2,1,1,.66352415
9,3,5,7,0,1,.39296606
1,2,5,4,0,0,.20776591
5,3,6,3,1,0,.38469559
2,2,3,4,1,,.77823114
1,2,4,5,1,,.18598375
2,3,4,1,1,0,.79960495
4,3,5,2,1,0,.9328056
4,4,4,2,1,0,.49783346
2,2,3,3,1,,.7908541
7,3,6,2,1,0,.060473822
6,3,6,,1,0,.00782183
1,2,5,4,1,0,.45776731
5,3,4,4,1,0,.16951717
2,2,5,4,0,1,.48152459
6,3,6,2,1,0,.82094663
2,2,2,5,1,,.46099499
3,2,4,2,1,0,.3289611
3,2,3,2,1,0,.66305918
1,4,4,1,1,,.88553756
7,3,4,3,1,,.13737777
2,5,3,2,1,0,.64913321
4,3,4,1,1,0,.6060791
1,2,4,5,1,0,.52854991
1,2,4,2,1,0,.51263773
2,2,4,,1,,.39281231
1,2,3,4,1,0,.37573546
3,2,3,4,1,,.6084609
2,2,3,4,1,0,.80598503
2,5,6,2,1,1,.6005429
3,3,5,,1,0,.27792668
1,2,6,1,1,0,.11363143
8,6,5,2,0,1,.75046921
6,4,6,1,0,1,.20835054
5,4,4,2,0,0,.52909797
6,3,5,2,1,0,.5197069
2,2,3,2,0,0,.5850786
5,2,5,3,1,0,.84124273
4,5,4,1,1,0,.38228312
5,3,5,1,1,0,.52505863
7,3,4,4,0,1,.24174832
2,4,6,1,0,1,.67119467
3,4,5,1,1,0,.70546335
7,3,4,2,1,0,.33961275
4,3,3,2,1,,.70138109
5,4,5,1,1,,.96175867
7,4,5,7,0,0,.94478774
6,5,6,1,1,1,.22318797
1,2,4,2,1,0,.10472743
1,2,4,1,0,1,.1782141
3,3,5,2,0,0,.13469426
3,2,3,2,0,0,.62365699
4,6,4,1,1,0,.43311477
8,3,5,2,1,1,.41026059
8,4,5,4,0,1,.98039138
8,4,6,3,1,1,.33798108
8,3,5,2,1,1,.058078498
8,3,3,3,1,,.086817563
9,2,5,4,0,1,.70981944
3,2,4,2,1,0,.68789554
6,3,,3,1,0,.20606814
3,2,3,4,0,0,.37859228
5,3,5,2,1,0,.40367389
3,2,3,4,1,,.73320711
5,3,5,1,1,0,.40162948
7,3,5,1,1,0,.30069658
6,2,5,2,1,1,.48056841
7,3,5,2,1,1,.28542945
7,4,5,1,1,0,.073006213
3,2,3,3,1,0,.31640404
5,3,4,2,0,,.86013442
4,3,4,2,0,0,.4698382
7,4,5,2,1,1,.39020255
8,3,4,2,1,1,.2682322
4,3,4,4,0,1,.49947205
5,2,4,2,0,0,.65932006
4,2,3,,1,,.63906986
3,4,3,6,0,1,.031959467
8,5,6,2,1,1,.3765907
2,2,3,8,0,1,.83181155
1,2,3,4,0,,.76353329
1,2,6,9,0,1,.57144874
7,3,4,4,0,,.9885186
4,5,2,5,0,0,.48840261
1,3,5,4,0,1,.40115526
6,3,5,3,0,1,.46291223
6,3,3,4,0,1,.26632372
3,2,2,5,0,1,.44648102
2,6,4,6,0,1,.74630839
2,2,4,7,0,0,.77875698
3,7,1,2,0,1,.44185469
4,2,2,5,0,1,.2295682
8,4,4,5,0,1,.37266359
1,5,2,5,0,0,.15154713
2,4,3,1,0,0,.45665273
4,2,3,4,0,0,.71045059
4,3,2,4,0,,.035205051
7,3,3,4,0,1,.82282043
2,2,3,3,0,1,.82466233
1,2,3,2,0,0,.70450962
4,5,3,4,0,1,.38852954
7,3,3,4,0,1,.019011864
4,3,5,5,0,1,.56299371
7,2,2,7,0,1,.64239478
1,1,2,3,0,1,.07485754
6,2,3,2,0,,.75663799
2,2,3,1,0,0,.87890178
8,2,4,5,0,1,.27197507
4,3,3,4,0,1,.19674453
8,4,6,3,0,1,.90356022
1,6,1,2,0,1,.13577971
6,3,3,5,0,,.65495837
6,4,2,5,0,,.036494903
1,3,6,3,0,0,.23660143
1,4,2,2,0,0,.61336422
1,2,2,4,0,1,.51458466
1,3,3,4,0,1,.41162762
6,3,3,4,0,,.89034945
1,2,2,2,0,1,.82344151
3,1,2,6,0,1,.0053837472
1,4,1,7,0,,.8231442
7,4,3,5,0,1,.45114347
1,3,3,9,0,1,.3585445
8,1,2,6,0,1,.82514447
1,1,1,5,0,1,.53885955
9,4,4,5,0,1,.84592324
8,3,5,4,0,1,.046586763
1,1,2,5,0,1,.070771858
2,2,1,5,0,1,.81754726
2,4,,9,0,1,.30426028
7,4,2,6,0,1,.10909684
4,3,2,5,0,1,.46426877
1,3,3,4,0,0,.052076362
1,1,3,5,0,1,.99767113
1,3,5,5,0,0,.40711826
1,2,4,9,0,1,.82299191
4,2,4,,0,1,.12653391
1,3,3,,0,0,.11536062
5,3,4,3,0,0,.2627987
1,4,3,1,0,,.44171751
5,3,5,1,0,1,.53183144
3,2,3,3,0,1,.48245707
2,2,2,4,0,1,.74724853
4,3,5,1,0,,.68542528
8,3,4,4,0,1,.64866829
4,7,4,,0,1,.092315257
1,2,3,5,0,1,.83003038
2,2,3,,0,0,.65317845
3,2,3,2,0,,.87661195
8,5,3,2,0,,.36750743
5,3,3,5,0,1,.24206929
7,3,4,4,0,1,.26340657
3,2,3,7,0,1,.56048274
1,2,3,3,0,1,.23880801
5,4,2,4,0,1,.60693264
1,1,2,8,0,0,.13865443
2,3,2,5,0,1,.21257336
2,2,4,4,0,1,.16999143
6,3,4,3,0,1,.13177663
3,4,2,5,0,1,.94482732
7,6,4,4,0,1,.81259376
9,3,5,6,0,1,.6331538
1,5,1,4,0,1,.69541478
2,3,4,6,0,0,.99487406
1,2,1,8,0,1,.12364168
7,2,2,2,0,1,.16678464
3,2,2,4,1,1,.36849958
2,4,3,3,0,0,.71443748
7,3,4,4,1,1,.43674067
1,3,4,,0,,.5694961
2,5,4,9,0,,.20819317
1,1,2,6,0,,.12544106
3,4,1,9,0,1,.031030782
3,2,6,9,0,1,.44249368
7,3,4,4,0,1,.6625843
2,4,3,4,0,,.91236472
1,3,3,4,0,0,.95628196
2,3,3,6,0,1,.49473184
2,3,3,6,0,1,.84712106
4,3,3,2,0,1,.39907181
5,2,3,4,0,1,.053625096
1,3,3,3,0,0,.9555223
1,3,4,3,0,1,.37524554
2,2,4,5,0,1,.22675426
5,5,2,6,0,1,.7307958
3,6,1,2,0,,.75229114
7,6,5,1,0,1,.020367399
8,5,3,3,0,1,.12352336
4,6,1,,0,1,.84816939
1,4,4,4,0,1,.60577345
7,4,4,2,0,1,.29513842
5,5,4,4,0,1,.51939851
3,5,3,3,0,,.63036269
1,2,2,5,0,,.063626632
5,6,2,4,0,1,.66412252
6,4,3,5,0,1,.54652083
6,4,3,4,0,1,.60529709
3,4,3,4,0,0,.024055956
3,3,3,1,0,0,.46326673
1,4,,1,0,0,.19531618
1,2,2,5,0,1,.37047461
5,3,1,7,0,1,.88238335
4,4,4,2,1,0,.93410444
6,2,2,3,0,0,.45622689
5,3,3,5,0,1,.75311613
6,4,3,4,0,1,.42864981
4,3,2,1,0,0,.64215773
6,4,3,4,0,0,.57332247
6,4,3,4,0,1,.085946143
6,4,3,4,0,1,.44477549
6,4,3,4,0,1,.47266066
3,5,3,9,0,1,.44007093
5,4,3,6,0,1,.021736449
6,4,3,5,0,1,.37929037
6,4,3,4,0,,.41037494
5,3,3,4,0,1,.84737247
6,4,3,4,0,1,.02246842
4,3,2,1,0,1,.14367376
6,4,3,5,0,1,.57600844
5,3,3,4,0,1,.030755285
6,4,3,5,0,1,.031779464
6,4,3,5,0,1,.86086446
5,3,,4,0,1,.7436555
6,4,3,5,0,1,.43598613
6,4,3,4,0,1,.60770547
6,4,3,5,0,1,.62547195
3,2,3,1,0,0,.10719981
2,2,3,9,0,1,.30136353
1,2,3,3,0,1,.17979339
1,3,3,3,0,1,.36616945
4,3,3,3,0,0,.82529449
4,2,3,2,0,0,.61746669
3,3,2,4,0,1,.78931689
1,2,3,3,0,0,.2977972
4,4,2,1,0,0,.11498512
8,2,4,,0,1,.48995483
7,4,4,5,0,1,.1760108
8,3,5,1,0,1,.15501751
4,3,3,6,0,1,.13680544
3,2,3,5,0,0,.74188691
5,2,3,3,0,0,.16011617
3,4,3,,0,0,.50184184
3,2,3,8,0,1,.20214273
5,3,3,4,0,0,.31573343
5,3,3,4,0,1,.93493778
6,4,,5,0,1,.68633991
1,3,2,4,0,0,.48816743
1,2,3,3,0,1,.7113893
1,3,2,1,0,1,.75118786
3,3,3,1,0,0,.91634041
3,2,2,1,0,0,.43275735
3,2,3,1,0,0,.1195716
3,3,3,1,0,1,.6467135
2,2,2,2,0,0,.027706366
2,3,4,4,0,0,.22634932
3,3,2,4,0,0,.12495382
7,4,,5,0,1,.37352514
3,2,3,1,0,0,.61690718
6,3,2,,0,1,.57533079
4,4,4,5,0,1,.66861922
7,4,4,5,1,1,.55432594
2,4,6,7,0,1,.72694188
6,1,1,9,0,1,.78148782
1,2,3,9,0,1,.97189641
4,2,4,1,0,0,.14919652
5,3,3,2,0,1,.85369766
3,6,4,1,0,0,.92530435
6,2,3,1,0,0,.67287451
2,5,3,1,0,0,.12743293
5,3,3,3,0,0,.28611124
6,1,1,5,0,1,.12847763
2,2,3,1,0,1,.62712812
1,1,2,1,0,1,.27387729
1,1,2,5,0,1,.70557141
1,4,1,5,0,0,.95866197
1,1,2,6,0,1,.33915949
1,1,2,5,0,1,.86053264
6,4,,5,0,1,.22274092
2,1,2,2,0,0,.7706939
1,6,3,,0,1,.30811888
1,4,1,9,0,1,.54281098
2,4,3,4,0,,.5832991
1,1,2,6,0,,.54837352
1,2,2,5,0,0,.13553783
7,5,4,5,0,1,.077491246
1,1,2,4,0,,.53047651
1,1,1,5,0,1,.15266661
1,1,2,4,0,,.12921031
1,1,2,3,0,0,.5694747
5,3,4,2,0,,.77297711
5,4,1,8,0,1,.76550007
1,2,4,4,0,1,.53832161
4,2,3,3,0,,.95390594
1,2,3,2,0,0,.065507613
5,4,1,4,0,1,.88164967
7,3,3,4,0,1,.42161343
8,3,4,4,0,1,.37775618
6,4,3,3,0,1,.69257569
2,1,2,6,0,,.9946087
2,3,2,6,0,1,.30432358
3,3,2,4,0,1,.92848098
8,3,3,6,0,1,.9313584
5,3,3,9,0,1,.14906657
3,3,4,3,0,0,.74507803
1,1,2,4,0,1,.59996587
1,1,2,3,0,1,.73653769
7,4,4,3,1,1,.52769816
6,4,2,3,0,1,.78400475
6,2,3,2,0,0,.65480042
1,1,3,5,0,0,.24297649
1,2,2,8,0,1,.19622299
1,2,2,8,0,0,.63049048
3,2,3,9,0,0,.47351158
1,1,2,1,0,,.031389173
6,4,4,2,0,0,.95496637
4,3,4,6,0,1,.41486478
3,3,4,2,0,1,.6577822
7,3,5,2,0,0,.54724634
7,2,5,3,0,0,.41080207
6,3,4,4,0,1,.99297702
8,3,6,2,0,0,.73635185
8,4,6,4,0,1,.59534264
6,3,3,2,0,0,.32608131
5,4,3,5,0,1,.79192364
8,3,6,3,0,1,.5704816
1,1,2,4,0,1,.5737223
5,2,4,2,0,1,.33533904
7,2,4,1,1,1,.15374723
8,5,4,,0,1,.86407566
2,3,3,3,0,1,.14448527
3,3,2,4,0,0,.61245525
3,3,4,2,0,1,.60294443
4,3,3,2,0,1,.65117347
7,3,4,4,0,1,.037871838
8,4,6,8,0,1,.15127748
4,3,3,5,0,1,.11177033
1,3,2,7,0,1,.84417635
4,2,3,7,0,1,.78720808
4,3,3,3,0,0,.20582224
3,3,3,3,0,1,.86274391
7,3,6,2,0,,.4393523
1,1,2,5,0,,.53570664
8,1,2,5,0,1,.31973076
4,7,3,2,0,1,.67191124
2,6,3,2,0,0,.5095641
8,2,4,2,0,1,.87903231
1,1,,5,0,0,.22887172
1,6,1,2,0,1,.23505634
3,7,2,4,0,1,.29621962
2,6,1,1,0,,.8554346
3,2,2,2,0,0,.5685426
4,2,2,2,0,0,.77761543
4,7,1,2,0,1,.61009157
5,5,3,,0,,.26867178
7,5,4,2,0,,.62257612
3,6,6,1,0,1,.81076974
3,3,4,2,0,,.32894519
8,4,4,5,0,1,.063852176
8,5,4,3,0,1,.38893989
3,2,4,2,0,1,.6295231
6,4,4,4,0,1,.45415658
3,3,3,1,0,0,.049054522
7,3,4,4,0,1,.29087362
4,2,,2,0,0,.53711438
2,7,1,1,0,1,.68759179
2,3,3,1,0,,.091973588
5,3,4,1,0,,.18632883
6,3,5,1,0,0,.68916607
8,3,3,5,0,1,.35023335
1,1,1,5,0,1,.34868887
4,4,2,2,0,0,.044251442
1,2,2,6,0,1,.67009205
4,5,3,2,0,0,.72464991
4,4,3,3,0,1,.38227355
8,6,4,2,0,1,.54971653
8,4,5,3,0,1,.31193382
6,6,3,3,0,1,.94690979
3,2,2,2,0,1,.466447
2,2,1,2,0,0,.44338763
1,4,4,1,0,0,.54509026
2,2,3,1,0,,.65117466
2,7,1,2,0,1,.29427281
5,3,,1,0,1,.8956635
1,2,3,1,0,0,.40923786
2,4,4,2,0,1,.38700756
5,4,3,3,0,1,.88562411
2,3,3,1,0,,.57341743
4,2,3,2,0,0,.081523731
1,2,2,4,0,1,.28312561
1,1,2,4,0,0,.60976291
6,3,3,6,0,1,.67905366
6,3,4,2,0,,.96713912
5,3,4,2,0,,.89137089
1,4,4,1,0,0,.68282902
3,2,3,1,0,,.077781983
1,1,1,5,0,,.76294464
3,1,2,3,0,1,.047911905
1,1,1,4,0,1,.74817324
1,3,3,2,0,0,.39282033
6,6,3,2,0,1,.049182583
8,6,4,2,0,1,.74498111
1,1,2,4,0,1,.31696993
6,3,3,6,0,1,.35653678
4,3,2,5,0,0,.50075018
4,7,1,1,0,1,.92824984
6,3,3,6,0,1,.061700795
6,3,4,6,0,1,.52084601
1,1,2,5,0,1,.45718649
3,7,3,1,0,1,.35739323
7,4,4,4,0,1,.8637864
6,4,4,2,0,,.47314051
7,6,3,2,0,1,.93833578
2,7,1,7,0,1,.29579464
5,5,3,2,0,1,.22237042
5,3,3,9,0,1,.80492729
3,3,2,5,1,1,.21595125
5,6,2,9,0,1,.53293425
5,3,2,9,0,1,.37605485
5,3,2,5,0,1,.57762301
4,6,3,9,0,,.18962266
4,7,,2,0,,.70170695
6,5,3,2,0,1,.75765878
3,6,4,,0,0,.42462921
2,7,2,1,0,,.38049671
6,6,2,2,0,1,.048310101
6,5,3,2,0,1,.65885758
3,3,5,1,0,,.15626346
6,5,3,2,0,1,.75895262
8,4,5,4,1,1,.72360545
7,6,4,4,1,1,.57954067
2,2,3,2,1,0,.15568314
2,2,4,1,1,1,.2794309
8,6,6,3,1,1,.56332409
4,6,3,2,1,1,.35737047
7,4,6,5,1,1,.1488252
9,5,5,7,1,1,.91937441
9,4,3,4,1,,.12704539
7,6,3,2,1,1,.16006255
7,7,5,2,1,1,.77401966
9,6,6,2,1,1,.59432065
8,5,3,4,1,1,.69491369
9,5,6,5,1,,.52419263
1,4,2,4,0,,.063080706
8,4,3,6,1,1,.46423182
7,3,5,2,1,,.069611803
9,5,5,2,1,1,.34583801
8,6,4,2,1,1,.93479085
8,4,4,3,1,1,.001448943
8,7,4,2,1,1,.40480337
8,7,5,2,1,1,.26840025
8,4,4,4,1,1,.61059177
1,3,4,3,0,1,.42285988
9,4,4,3,1,1,.72396541
3,3,4,1,1,,.99196285
2,7,4,1,1,1,.85396248
8,6,4,2,1,1,.25195473
8,4,5,4,1,1,.24761027
2,3,5,3,1,0,.60171193
9,6,5,2,1,1,.21597876
7,5,3,4,1,1,.63613802
8,7,3,2,1,,.40638801
3,7,3,1,1,,.62430865
1,5,5,3,0,1,.81164074
6,7,3,2,1,1,.59854776
9,4,5,4,1,1,.37750441
3,3,4,3,1,1,.6730758
5,4,4,3,1,,.93705034
6,2,3,3,1,,.54527211
9,5,4,3,1,1,.92537433
8,6,6,2,1,1,.9012475
9,3,6,2,0,1,.69176811
8,4,4,4,1,1,.99464285
8,6,4,2,1,1,.67525113
5,2,3,2,1,,.41842633
6,3,4,2,1,1,.64478695
8,6,5,4,1,1,.29111078
9,7,3,2,1,1,.9656834
9,3,4,4,1,1,.31651652
5,6,4,2,1,1,.29426545
9,6,6,2,1,1,.42057702
7,5,4,2,1,1,.53767043
3,7,4,3,1,1,.1606812
8,7,4,2,1,1,.2721633
8,6,5,2,1,1,.36608136
5,4,4,4,1,,.66398585
3,4,3,4,1,0,.32579133
7,7,3,2,1,1,.61249095
5,6,3,2,1,1,.52674061
9,4,3,4,0,,.20213853
8,3,4,4,1,1,.45821998
9,4,5,5,1,1,.86722827
6,4,4,4,1,1,.69270718
2,3,4,2,1,1,.50204176
9,6,6,2,1,1,.32988
9,5,5,2,1,1,.63397205
8,5,5,3,0,1,.15212466
4,4,2,2,1,,.46895489
7,7,4,2,1,1,.0737601
8,5,6,3,1,1,.80374682
3,5,4,3,1,1,.77266467
8,7,5,2,1,1,.73377657
9,6,6,3,1,1,.75509918
6,7,3,2,1,1,.92555732
5,7,4,2,1,,.46708918
9,4,5,,1,1,.099181026
6,3,,1,1,1,.084036037
9,5,6,4,1,1,.80723572
9,7,5,3,1,1,.74511176
8,4,6,4,1,,.26140472
7,5,3,4,1,1,.91305536
9,6,5,2,1,1,.53628486
7,4,4,3,1,,.14235684
9,3,5,4,1,1,.70742756
9,4,5,4,1,1,.034560788
9,5,4,2,1,1,.048293084
6,3,4,4,1,1,.24638475
8,6,5,3,1,1,.43118656
8,4,5,1,1,0,.14171706
8,3,3,2,1,0,.28235865
9,3,6,4,1,1,.94752014
9,6,3,2,1,1,.30870146
3,2,4,4,1,1,.79946285
5,3,4,2,1,1,.22022994
9,6,5,5,1,1,.087141685
8,5,4,3,1,1,.74159175
7,3,4,4,1,1,.24021006
4,7,5,1,1,1,.075106144
9,6,6,2,1,1,.60320431
9,5,5,2,1,1,.12400179
3,6,5,1,0,1,.51271164
8,5,3,3,1,1,.38840276
9,5,5,2,1,1,.3699494
4,7,4,2,1,1,.26311228
8,6,3,1,1,,.67476791
6,2,4,4,1,1,.87639874
